,Stock Exchange,NYS,NYS,NYS,NYS,NYS,NAS,NAS,PAR,NYS,NYS,NAS,NYS,JP,NYS,NAS,NAS,PAR,PAR,NYS,NYS,NYS,JP,MCE,NAS,NAS,NAS,KR,NAS,NYS,NYS,NYS,NYS,NYS,NYS,NYS,NYS,NYS,NYS,NYS,LON,NAS,NAS,NYS,NYS,NAS,NYS,NSE,NAS,NYS,NYS,NYS,NYS,SWX,NYS,NYS,NAS,NYS,NYS,NAS,NAS,NYS,HEL,NYS,NYS,NAS,NYS,PAR,NYS,NYS,NYS,NYS,JP,NYS,NAS,NYS,NYS,NYS,NYS,LIS,NAS,NYS,NYS,NAS,NYS,NYS,NYS,NYS,NAS,NYS,NYS,PAR,NYS,NYS,NYS,NYS,MX,NAS,TSE,NYS,NYS,NYS,NYS,NYS,NYS,NAS,NYS,BR,BSP,MEX,NAS,NAS,NYS,NYS
,1/26/2021,201.53,194.42,318.48,223.54,94.58,238.78,121.54,280.49,233.40,41.66,219.41,106.49,"1,902.36",28.75,55.05,170.22,66.54,114.20,277.31,100.53,110.96,804.61,9.76,49.91,77.58,152.02,"122,336.94",52.33,105.33,157.18,"1,166.51",69.97,87.45,138.47,198.20,78.26,36.47,41.11,226.79,12.69,291.75,75.06,65.35,96.36,52.93,45.45,774.60,43.95,355.84,114.20,65.32,50.21,581.48,217.86,113.58,56.16,62.95,63.13,73.25,44.81,35.11,3.43,223.59,39.02,24.71,20.77,111.65,49.42,45.05,147.34,10.54,"6,665.71",181.71,43.72,149.95,104.72,92.65,21.21,4.14,39.19,135.70,88.81,13.48,104.14,51.04,152.75,119.16,110.49,57.90,78.45,42.43,20.19,38.09,67.82,21.46,201.53,69.11,21.89,15.31,49.55,38.65,38.36,85.03,71.69,95.22,138.61,10.69,47.81,201.53,11.03,4.75,37.70,77.68
,1/27/2021,196.65,187.64,306.61,222.08,94.57,226.70,118.31,276.59,227.04,40.60,213.01,103.30,"1,899.58",27.93,54.04,168.80,64.90,111.93,263.00,96.01,105.56,814.36,9.55,48.45,73.27,147.91,"121,862.76",48.77,102.56,150.37,"1,145.30",69.33,84.69,129.99,196.34,77.46,34.55,39.98,220.58,12.60,273.47,75.02,65.04,97.23,50.12,43.68,781.14,43.97,349.96,115.47,65.72,47.60,571.40,211.05,110.26,54.46,61.42,62.66,70.12,43.10,34.10,3.91,220.48,38.09,23.63,20.97,109.63,48.78,42.81,142.11,11.27,"6,773.52",175.84,42.75,147.90,104.34,91.74,20.81,4.04,40.04,127.96,88.57,12.58,107.58,48.55,152.26,119.45,108.93,55.52,74.76,42.59,18.88,35.99,65.77,20.51,196.65,68.17,21.56,14.81,48.36,38.01,36.58,82.61,69.39,89.28,131.00,11.00,47.16,196.65,10.51,4.78,39.08,77.54
,1/28/2021,199.07,190.77,315.15,223.78,92.72,232.89,119.30,276.40,230.03,40.77,210.20,110.85,"1,856.11",27.94,53.38,171.73,64.92,112.57,274.46,98.82,108.71,808.47,9.60,50.69,76.48,150.96,"116,646.85",48.04,103.63,156.86,"1,123.46",70.32,86.07,133.71,199.87,78.33,35.33,40.84,220.54,12.33,284.22,76.57,67.86,96.16,51.14,44.52,763.52,43.30,351.33,112.56,64.73,49.25,552.40,213.78,110.19,54.31,62.93,63.99,72.65,43.98,34.13,3.39,229.76,37.89,24.59,20.98,109.63,49.26,44.04,146.23,10.83,"6,795.61",179.92,43.87,146.69,101.70,90.72,20.72,4.12,39.63,133.42,86.60,13.44,99.24,49.01,153.79,121.92,108.70,57.90,77.28,42.02,20.32,37.33,66.97,21.16,199.07,67.75,21.56,14.66,52.00,36.47,37.92,87.38,70.57,89.62,136.43,11.17,48.00,199.07,10.69,4.74,34.81,73.66
,1/29/2021,197.03,185.98,307.39,222.85,91.97,229.03,117.05,269.62,223.18,40.32,204.84,108.63,"1,858.89",27.97,54.14,165.40,63.33,109.98,270.56,95.86,108.17,792.10,9.40,50.18,76.37,150.35,"116,172.67",45.82,102.90,155.60,"1,090.76",69.30,84.80,134.22,193.63,76.75,34.59,40.01,213.77,12.04,277.43,75.58,63.88,94.30,50.44,44.96,747.21,42.13,344.22,110.01,63.09,48.90,552.40,206.92,110.69,54.61,60.67,60.98,71.78,43.11,33.65,3.52,227.32,38.01,24.03,20.54,109.63,48.74,43.18,143.10,10.65,"6,713.43",187.39,41.13,142.79,99.36,87.90,19.80,4.10,42.48,133.60,77.31,12.83,97.70,48.18,146.21,123.72,106.18,56.85,75.41,41.56,20.19,35.83,65.69,20.73,197.03,65.85,20.96,14.40,49.62,35.66,35.52,84.21,69.23,86.02,134.02,10.67,46.82,197.03,10.55,4.62,38.22,72.89
,2/1/2021,192.45,190.90,312.51,225.72,93.08,233.72,117.41,275.56,228.39,39.97,203.99,111.71,"1,878.31",27.89,53.73,165.56,64.20,112.20,273.75,95.73,111.70,823.19,9.48,51.25,78.48,155.07,"118,543.54",47.48,103.61,159.86,"1,110.00",69.76,85.22,133.66,197.34,77.26,34.50,40.39,217.32,12.32,286.32,77.29,64.61,95.64,51.82,45.94,758.94,43.17,349.83,110.96,64.18,49.70,555.31,205.64,114.49,54.56,61.16,63.70,72.60,43.40,34.14,3.51,226.54,37.62,24.50,20.66,112.15,49.15,43.59,143.32,10.68,"6,710.78",191.89,41.85,145.88,98.43,86.99,20.22,4.14,43.35,138.77,76.02,13.24,96.79,50.09,151.22,122.83,107.36,58.44,77.30,41.86,20.53,36.69,64.69,20.74,192.45,67.46,21.90,14.65,51.20,36.28,36.14,85.78,72.06,90.78,139.41,10.75,46.25,192.45,10.90,4.57,39.14,74.90
,2/2/2021,187.17,194.99,324.96,231.39,92.23,235.42,118.61,277.33,229.48,40.13,204.04,116.70,"1,935.65",27.26,53.75,169.42,64.52,114.48,283.43,98.12,110.69,821.90,9.47,52.44,79.64,158.85,"123,285.29",48.87,104.45,158.83,"1,119.11",70.05,86.06,135.76,199.09,77.82,35.72,41.01,220.28,12.50,294.61,78.35,67.49,97.47,51.81,45.76,780.44,44.41,352.46,110.22,65.58,50.87,556.09,206.46,114.19,54.79,62.13,65.44,73.71,44.24,35.63,3.32,230.97,38.03,25.19,21.00,114.45,49.10,43.98,147.60,10.65,"6,744.36",191.05,42.23,145.41,99.14,87.87,20.35,4.12,43.59,141.26,75.69,13.48,96.32,52.07,152.38,121.93,108.35,60.37,78.57,42.44,21.31,37.62,65.32,21.09,187.17,67.43,22.25,14.92,52.44,36.57,37.05,86.76,72.92,94.16,141.12,10.92,47.01,187.17,11.27,4.62,39.74,75.19
,2/3/2021,186.60,193.79,323.45,232.00,91.98,233.44,118.30,275.01,229.13,40.35,201.15,115.33,"1,967.09",27.14,53.25,168.59,63.80,114.11,282.12,96.98,109.86,839.01,9.56,52.15,77.19,158.83,"123,285.29",47.75,103.73,165.79,"1,130.90",70.08,85.72,137.06,197.85,77.63,36.10,40.64,219.18,12.40,292.85,77.85,68.22,95.90,50.09,45.68,784.73,44.27,345.85,110.25,66.11,52.34,551.63,207.91,118.31,53.92,62.75,65.67,73.06,44.38,35.90,3.37,224.45,38.25,25.78,21.29,114.31,48.87,44.42,147.66,10.97,"6,960.87",186.63,42.70,148.14,96.94,89.11,20.50,4.13,43.43,143.15,74.28,13.38,96.08,51.51,150.00,121.70,107.43,61.24,81.47,42.01,21.40,37.47,72.40,21.60,186.60,67.79,22.28,14.91,52.28,36.37,38.00,87.91,73.42,96.26,142.42,11.10,47.72,186.60,11.59,4.56,41.95,76.96
,2/4/2021,191.01,201.38,331.24,235.12,93.45,232.55,119.72,277.05,233.41,40.60,201.27,117.80,"2,154.83",27.18,54.33,169.82,64.70,113.84,289.74,100.74,110.78,878.56,9.51,53.47,79.28,160.11,"118,543.54",49.19,104.52,171.71,"1,126.24",70.13,86.22,139.36,197.06,79.02,37.38,40.51,225.38,12.95,300.49,79.26,69.62,94.25,49.30,46.20,782.89,44.71,351.41,109.51,67.51,52.23,554.34,204.85,118.50,54.26,64.16,67.66,68.78,45.73,36.62,3.29,220.68,35.32,26.66,21.90,116.14,48.74,45.35,149.68,11.18,"6,390.88",183.19,44.10,145.85,100.50,91.96,21.04,4.03,44.61,142.15,75.70,13.74,95.75,51.88,153.27,120.45,106.02,62.18,81.64,42.67,21.66,37.95,72.95,21.81,191.01,69.83,22.34,14.91,53.58,37.56,39.05,90.81,67.25,98.49,136.20,10.95,48.11,191.01,11.76,4.41,42.63,78.47
,2/5/2021,191.16,200.92,329.22,236.02,94.04,240.20,120.82,284.02,233.90,40.74,200.51,117.95,"2,302.80",27.20,56.50,171.79,65.67,113.30,289.71,101.95,112.07,890.33,9.46,52.92,79.13,158.34,"120,914.42",48.27,105.12,169.30,"1,119.86",70.96,85.18,139.84,201.46,78.95,37.41,40.25,231.64,13.29,305.86,79.31,70.34,94.07,49.06,46.07,773.49,44.40,348.97,110.07,66.94,52.50,545.62,202.69,117.74,54.14,62.13,67.42,68.60,45.29,36.76,3.18,222.16,35.53,26.66,22.06,117.66,50.82,46.02,148.90,11.34,"6,415.63",185.45,43.92,148.59,100.02,92.51,19.90,4.06,44.97,147.13,74.51,13.63,96.06,52.29,154.26,122.71,106.84,63.49,81.71,43.13,22.23,38.42,72.60,22.09,191.16,70.13,22.44,15.06,54.82,38.10,39.89,88.66,66.60,97.43,138.42,10.80,48.64,191.16,12.56,4.33,40.80,78.95
,2/8/2021,194.95,199.11,327.54,236.06,95.45,240.17,120.34,286.44,237.38,40.54,201.57,117.58,"2,237.14",27.13,56.10,172.59,66.30,113.43,297.01,101.67,110.48,919.21,9.29,53.81,81.97,158.63,"118,543.54",50.45,105.72,171.36,"1,147.54",70.81,85.98,139.49,205.50,78.89,38.26,40.98,233.86,13.41,302.81,79.38,69.48,94.47,50.57,46.66,782.98,44.36,359.32,110.09,66.62,54.88,552.40,210.62,119.51,53.12,62.71,67.93,69.85,45.17,36.91,3.15,226.16,36.15,27.06,23.03,120.59,49.92,46.65,148.82,11.65,"6,642.74",184.98,45.13,150.71,101.26,95.24,20.39,4.02,46.76,148.77,74.39,14.22,96.62,53.10,156.71,123.70,107.74,64.38,82.24,42.77,22.91,39.35,74.54,22.34,194.95,70.78,22.56,15.09,56.09,38.78,41.04,89.81,66.71,101.66,142.28,10.74,48.41,194.95,12.73,4.33,40.77,79.50
,2/9/2021,191.10,198.76,324.06,233.86,95.54,238.56,119.65,290.71,237.72,40.50,200.79,116.36,"2,187.20",27.24,55.54,171.03,66.14,111.98,295.41,101.50,110.13,891.07,9.15,53.46,81.30,158.82,"119,017.72",50.00,104.96,167.99,"1,149.30",69.92,85.75,136.43,204.09,78.77,38.43,40.95,235.38,13.50,304.50,78.67,67.70,94.91,50.23,46.56,777.95,44.57,355.41,110.29,65.83,54.09,569.65,216.24,118.41,53.01,63.11,67.44,70.13,45.11,36.75,3.11,225.48,36.34,27.02,22.86,121.97,50.33,47.37,148.21,11.73,"6,684.27",185.64,45.42,149.17,102.81,95.69,20.34,3.90,46.44,148.28,75.49,13.92,96.81,51.46,155.82,124.33,107.11,65.52,81.67,42.94,23.10,40.78,75.83,21.69,191.10,70.61,25.06,15.48,56.03,39.14,40.13,90.37,68.11,102.18,144.01,10.71,48.76,191.10,13.49,4.47,38.15,80.08
,2/10/2021,193.64,198.68,324.80,233.88,95.65,235.86,118.02,289.32,237.04,40.47,202.32,117.87,"2,217.72",27.06,55.54,171.15,65.22,111.89,293.83,101.12,111.90,908.17,9.06,53.54,80.35,153.22,"119,491.89",50.42,105.09,167.39,"1,141.34",70.29,84.80,138.89,204.18,78.52,38.22,41.34,233.87,12.85,301.71,78.28,67.58,92.91,49.58,46.96,784.37,44.37,356.89,110.59,65.20,52.95,577.41,216.35,116.29,53.15,63.64,68.10,70.02,45.38,36.74,3.07,223.86,36.57,27.09,22.91,122.20,51.81,47.35,149.32,12.04,"6,747.89",187.62,45.27,148.63,102.44,95.97,20.60,3.91,45.46,149.89,75.83,13.55,97.19,50.91,154.32,117.29,108.21,64.88,81.22,42.28,22.88,39.56,75.48,21.25,193.64,70.74,25.35,15.47,55.94,39.14,40.90,90.35,67.80,101.50,143.58,10.61,48.40,193.64,13.99,4.55,41.60,81.17
,2/11/2021,192.73,203.05,333.22,238.34,94.61,236.22,115.68,287.18,238.91,40.21,200.90,118.89,"2,217.72",26.82,55.23,171.17,63.87,113.66,294.60,102.23,113.53,908.17,9.06,55.17,84.38,151.16,"119,491.89",54.18,104.65,168.12,"1,137.95",69.66,85.52,141.26,204.89,78.14,38.14,41.52,231.05,12.89,300.21,78.15,66.82,91.92,51.07,47.73,793.32,44.34,354.90,110.00,65.34,51.62,583.22,214.68,117.32,52.54,63.04,70.35,70.88,45.21,36.71,3.04,225.79,36.39,26.79,23.10,123.85,52.02,47.75,151.06,12.24,"6,747.89",194.18,45.12,150.83,102.85,96.60,20.69,3.97,48.14,153.95,77.13,13.97,96.40,52.52,156.74,119.17,107.90,66.20,82.50,42.46,23.18,39.33,75.22,21.26,192.73,69.62,26.14,15.30,55.82,39.46,40.45,91.13,68.03,103.32,142.39,10.84,51.30,192.73,14.32,4.55,42.29,80.28
,2/12/2021,197.21,202.38,331.40,237.48,94.53,235.82,114.74,295.82,237.53,39.91,202.76,118.26,"2,190.90",27.05,55.21,172.34,64.15,117.30,293.23,103.10,113.94,899.90,9.08,56.22,85.87,152.53,"119,491.89",55.50,104.68,166.16,"1,153.04",69.68,85.49,141.32,208.18,78.75,38.45,41.55,238.90,12.95,305.14,77.38,66.46,91.88,52.75,48.35,785.14,44.22,352.94,110.04,65.56,51.72,591.17,215.35,119.31,52.52,63.57,71.33,70.87,44.54,36.96,3.09,228.90,37.16,27.01,23.19,124.13,52.75,48.45,150.28,12.40,"6,615.34",195.04,45.19,151.61,100.99,97.34,21.08,3.92,49.36,156.29,75.30,14.22,97.36,53.87,155.72,117.02,107.34,68.20,82.79,42.18,23.61,39.39,75.80,21.67,197.21,69.46,26.46,15.34,55.16,39.46,40.88,91.44,68.48,103.68,141.94,10.97,50.87,197.21,14.07,4.55,41.03,79.77
,2/15/2021,197.21,202.38,331.40,237.48,94.53,235.82,114.74,292.76,237.53,39.91,202.76,118.26,"2,214.02",27.05,55.21,172.34,64.47,117.07,293.23,103.10,113.94,891.43,9.04,56.22,85.87,152.53,"125,181.98",55.50,104.68,166.16,"1,152.91",69.68,85.49,141.32,208.18,78.75,38.45,41.55,238.90,13.75,305.14,77.38,66.46,91.88,52.75,48.35,780.44,44.22,352.94,110.04,65.70,51.72,590.20,215.35,119.31,52.52,63.57,71.33,70.87,44.54,36.96,3.12,228.90,37.16,27.01,23.19,125.96,52.75,48.45,150.28,12.40,"6,583.53",195.04,45.19,151.61,100.99,97.34,21.08,3.92,49.36,156.29,75.30,14.22,97.36,53.87,155.72,117.02,107.34,68.20,82.79,43.05,23.61,39.39,75.80,21.67,197.21,69.46,26.46,15.34,55.16,39.46,40.88,91.44,68.48,103.68,141.94,10.97,50.87,197.21,14.07,4.55,41.03,79.77
,2/16/2021,195.75,200.39,331.61,245.61,93.95,233.45,115.18,291.46,237.14,39.87,199.02,117.15,"2,263.96",27.02,53.48,172.23,64.06,117.80,297.06,103.05,114.88,899.53,8.91,56.82,85.61,156.70,"125,656.16",56.04,104.08,166.63,"1,135.97",69.47,84.67,141.65,199.69,79.27,39.27,41.33,237.84,13.51,308.22,76.86,72.92,90.81,51.89,47.83,778.52,44.84,350.63,108.46,64.95,51.58,593.69,215.80,120.68,51.64,65.07,70.56,70.09,43.81,36.68,3.05,229.40,37.17,27.81,22.92,125.82,51.48,48.73,149.34,12.34,"6,557.02",193.49,45.49,152.86,98.58,97.54,21.78,3.93,50.18,155.09,74.06,14.44,95.67,55.49,154.86,115.03,108.10,69.35,83.27,43.14,23.93,38.42,75.57,22.59,195.75,70.58,26.99,15.14,54.02,39.39,42.29,91.35,68.63,103.90,144.44,10.97,50.87,195.75,14.20,4.55,42.58,78.30
,2/17/2021,196.42,200.02,327.84,244.69,93.88,232.65,115.25,294.62,238.74,41.97,201.39,116.19,"2,256.56",27.18,53.73,170.93,64.66,115.52,292.37,101.74,114.90,914.80,8.99,56.25,83.96,158.13,"123,285.29",55.48,103.72,168.97,"1,127.95",69.69,84.39,141.67,197.68,80.18,39.79,41.95,235.35,13.31,302.52,77.19,73.81,92.26,49.40,49.81,771.08,45.06,353.03,108.90,64.08,51.03,590.59,213.44,119.25,51.97,65.58,69.72,70.60,44.98,36.60,3.02,227.91,37.03,27.86,22.17,124.31,49.86,48.62,147.68,12.08,"6,539.34",198.88,45.31,154.50,98.82,95.59,21.98,3.93,50.66,156.57,73.58,14.14,97.64,54.80,151.42,114.82,105.96,68.20,82.94,42.99,23.80,37.89,75.11,22.74,196.42,64.87,26.98,15.04,54.15,39.95,42.58,91.47,67.22,101.86,145.12,10.96,50.67,196.42,14.12,4.55,39.96,77.46
,2/18/2021,191.34,201.79,328.93,244.04,94.47,233.25,116.03,294.43,237.68,41.96,198.76,115.16,"2,219.57",26.92,53.84,172.30,64.22,114.30,281.29,99.36,115.05,882.97,8.90,56.04,86.38,160.49,"119,491.89",54.71,104.85,167.22,"1,137.77",69.94,85.92,139.98,198.64,80.42,39.60,42.17,232.21,13.06,300.72,79.00,73.82,92.45,49.47,50.24,775.09,45.12,356.46,110.09,63.25,50.33,588.65,214.51,118.66,53.16,64.40,69.81,69.12,44.37,36.79,3.04,224.32,36.53,27.60,22.28,126.51,49.19,48.53,146.03,12.03,"6,631.25",198.77,44.58,154.01,98.40,94.31,21.35,3.80,51.72,149.35,72.60,13.84,98.69,53.87,150.59,112.13,104.98,65.35,80.13,42.60,23.02,37.53,75.23,22.24,191.34,64.58,26.67,14.76,53.13,39.36,41.81,89.48,66.62,100.28,143.78,10.75,49.39,191.34,13.68,4.65,40.01,77.18
,2/19/2021,191.15,197.34,323.79,243.60,93.11,234.14,113.58,293.78,234.59,41.57,198.04,114.15,"2,213.09",26.83,53.13,172.34,63.21,116.93,309.16,97.58,117.45,891.25,8.83,57.31,88.75,161.38,"126,130.33",56.66,103.18,169.86,"1,136.76",68.59,84.86,144.16,197.01,81.70,40.37,42.88,231.31,13.11,305.40,78.11,77.51,91.02,50.86,50.55,776.76,44.98,359.88,108.79,63.57,50.72,582.25,219.03,122.01,52.97,66.12,72.74,68.03,44.76,37.29,3.02,228.03,37.37,28.69,22.87,128.48,49.56,48.79,145.90,12.19,"6,570.27",201.69,46.00,156.45,97.21,95.32,21.82,3.78,51.85,153.80,71.76,13.81,96.22,54.97,156.92,113.23,107.02,66.79,88.02,42.56,23.43,37.12,75.60,23.32,191.15,63.75,26.94,14.89,54.50,39.62,43.39,92.09,68.91,101.86,149.04,10.71,50.15,191.15,13.90,4.73,43.43,76.61
,2/22/2021,190.92,200.80,331.07,238.06,94.57,234.32,113.13,288.95,233.06,41.57,197.85,110.05,"2,215.87",26.69,52.91,172.39,62.63,114.39,316.19,99.67,120.25,907.62,8.65,55.22,84.18,161.71,"129,449.55",53.76,102.19,167.42,"1,113.78",68.65,83.37,143.15,195.55,82.17,41.12,43.88,231.33,13.66,297.70,78.23,84.74,92.65,48.70,50.82,752.24,44.10,357.93,109.15,63.43,50.15,572.95,221.26,119.90,51.56,67.70,75.25,67.67,45.82,37.29,2.97,224.10,37.72,28.98,22.88,125.78,49.49,49.43,149.32,12.48,"6,424.46",199.62,49.74,163.53,97.25,94.29,22.63,3.72,51.08,156.99,70.45,13.46,96.65,54.84,166.56,116.51,107.69,68.37,91.74,45.02,22.35,37.28,76.72,24.39,190.92,65.97,26.54,14.92,56.52,39.37,44.56,95.27,69.38,99.98,150.91,9.96,48.89,190.92,16.82,4.74,46.22,77.64
,2/23/2021,192.63,204.45,340.56,232.81,94.45,241.38,113.81,289.69,236.35,42.00,198.70,110.35,"2,215.87",26.42,52.56,173.59,62.89,112.48,316.10,101.61,120.26,907.62,8.62,55.59,86.09,164.43,"131,346.25",53.28,101.60,167.66,"1,114.79",68.85,83.34,143.45,199.93,84.64,41.66,43.93,231.30,13.87,290.25,78.66,88.49,95.03,47.87,50.52,743.90,43.70,360.05,109.92,63.88,49.31,567.13,222.71,119.08,52.85,67.12,77.88,67.32,46.57,37.20,2.92,225.44,38.30,29.14,23.10,124.13,49.74,49.58,150.74,12.48,"6,424.46",202.32,48.99,165.42,87.60,93.30,22.69,3.74,50.55,151.66,70.17,13.24,96.75,55.57,172.06,117.23,108.56,67.69,90.57,46.49,22.53,37.69,77.94,24.78,192.63,65.62,26.38,14.73,56.43,39.79,44.45,101.12,69.88,97.25,150.93,10.17,47.12,192.63,17.01,4.73,46.48,76.38
,2/24/2021,194.57,211.51,356.98,237.58,96.41,237.62,113.22,285.51,239.19,42.06,196.59,110.37,"2,094.72",26.29,52.58,178.66,62.90,112.39,323.83,102.24,121.94,912.77,8.74,57.47,90.27,166.04,"128,975.38",56.52,103.40,168.00,"1,121.79",68.09,83.93,145.46,204.69,86.98,42.62,44.45,236.23,13.73,298.91,80.80,94.99,95.34,48.28,50.62,748.85,44.22,365.74,108.94,63.27,51.04,574.11,230.00,120.63,51.38,70.69,77.18,69.22,47.72,37.72,2.92,226.94,38.79,30.11,23.60,124.86,49.89,50.85,152.44,12.80,"6,269.82",200.15,50.47,163.34,84.67,91.65,23.69,3.74,53.09,155.22,71.12,13.60,95.77,57.59,174.38,117.65,110.47,67.12,90.97,46.73,23.18,38.68,80.74,25.22,194.57,65.01,27.14,14.72,56.01,36.77,46.39,104.19,72.97,115.28,149.55,10.25,47.28,194.57,16.90,4.75,46.11,77.83
,2/25/2021,193.91,206.03,344.59,228.31,95.83,230.52,111.42,285.23,234.12,41.60,194.47,105.76,"2,140.03",26.35,51.82,174.15,62.09,113.57,326.05,101.50,119.62,947.54,8.65,54.94,85.98,169.43,"140,829.73",51.86,103.77,167.62,"1,122.01",68.14,84.72,142.77,200.69,85.44,41.67,43.38,230.92,13.58,284.03,79.12,90.05,95.75,45.63,50.17,759.68,43.70,360.41,108.73,62.90,48.82,565.78,226.82,116.22,51.06,69.11,74.57,67.79,46.59,36.79,3.06,224.52,38.49,29.33,23.79,122.89,48.96,49.86,153.19,12.50,"6,306.93",193.62,48.73,163.79,83.50,83.15,23.14,3.82,51.03,147.44,71.24,12.95,97.30,56.78,171.45,114.93,109.08,65.34,87.00,46.33,21.81,38.75,78.91,24.39,193.91,61.89,26.19,14.74,55.03,36.26,44.66,100.09,72.49,116.83,145.41,10.07,45.67,193.91,16.51,4.68,47.99,78.38
,2/26/2021,194.92,204.72,343.89,213.90,93.06,227.97,110.73,281.42,231.47,40.72,192.25,106.69,"2,056.80",26.09,50.68,172.07,62.22,111.70,327.07,100.72,119.65,896.95,8.76,55.28,89.31,165.21,"134,191.29",53.71,102.50,164.75,"1,103.31",66.81,83.46,143.48,198.22,83.90,40.36,42.71,231.18,13.37,276.00,78.82,91.66,93.79,47.32,50.35,743.49,43.07,353.54,106.87,61.65,49.52,556.09,224.75,119.99,50.00,68.18,75.77,67.88,45.82,37.43,2.93,223.48,37.91,28.82,24.44,122.15,48.60,49.19,151.85,12.56,"6,313.12",196.39,47.69,163.80,82.86,81.06,22.57,3.76,51.59,149.84,70.33,13.23,94.73,55.67,173.98,113.14,109.53,66.96,89.75,44.82,21.98,37.85,78.51,24.32,194.92,61.85,25.35,14.59,54.25,35.74,44.41,97.78,71.98,117.24,147.64,9.90,44.06,194.92,16.81,4.70,46.84,69.10
,3/1/2021,196.43,208.81,352.69,214.93,94.48,234.71,111.96,284.11,238.16,40.77,194.06,111.29,"2,109.52",26.25,51.55,175.36,62.73,113.20,336.80,101.49,123.37,936.13,8.75,57.19,92.46,173.49,"134,191.29",56.70,103.97,168.03,"1,115.37",67.17,85.01,148.38,199.98,85.61,41.29,43.45,238.07,13.83,284.27,80.28,89.77,96.53,48.54,51.60,760.58,44.18,367.87,106.92,62.88,50.69,557.83,233.43,123.82,50.48,69.67,77.55,69.12,46.97,38.36,2.99,230.80,39.52,29.91,24.96,125.18,50.19,49.82,152.17,12.59,"6,368.79",197.69,49.07,168.07,86.60,82.14,23.18,3.82,54.36,154.76,72.38,13.83,94.78,56.37,178.92,115.97,111.61,68.80,91.07,46.44,22.35,38.15,77.71,25.52,196.43,64.55,26.44,15.12,55.44,35.33,45.43,102.07,74.83,117.76,151.26,9.61,44.23,196.43,17.35,4.73,48.49,69.85
,3/2/2021,194.21,207.98,352.61,210.91,94.16,237.06,112.34,287.09,239.15,40.49,192.91,109.86,"2,098.42",26.11,52.00,175.67,62.66,114.61,329.24,101.49,123.12,926.38,8.71,55.70,88.88,170.95,"137,036.34",54.29,105.68,170.64,"1,148.38",67.01,85.82,148.09,200.29,86.66,40.88,43.38,235.81,14.02,277.92,79.75,92.00,97.21,46.88,51.84,779.71,43.80,365.82,107.54,63.19,52.21,560.16,228.72,124.38,50.33,69.99,77.99,69.24,46.64,38.19,3.01,228.47,39.91,30.03,25.35,125.78,50.27,49.88,150.11,12.51,"6,232.70",199.45,48.72,167.01,84.35,82.81,22.91,3.78,52.35,154.21,72.09,13.38,95.60,55.47,178.25,116.28,110.80,69.31,91.29,46.31,22.19,39.07,78.13,25.14,194.21,62.92,25.97,15.10,55.67,35.43,44.91,99.34,72.73,117.75,150.92,9.58,44.85,194.21,18.10,4.79,49.25,69.47
,3/3/2021,192.17,207.09,350.11,203.53,95.75,231.03,110.69,285.88,234.49,40.78,191.41,103.20,"2,095.64",26.79,51.79,176.03,61.85,114.07,321.39,101.56,124.55,946.99,8.41,54.48,86.94,170.26,"139,407.21",52.20,105.34,168.15,"1,182.75",66.29,85.59,147.47,197.24,86.60,41.29,43.64,235.06,14.35,269.30,78.31,92.85,98.61,44.65,52.29,789.11,42.57,367.82,108.70,62.25,50.82,547.75,232.27,121.15,49.52,70.26,77.91,67.58,47.38,38.60,2.98,230.43,40.63,29.83,25.16,127.38,50.01,49.66,148.77,12.56,"6,254.79",196.40,48.81,165.52,84.57,81.08,24.03,3.61,52.44,155.55,71.73,13.02,96.42,55.25,181.78,117.57,110.84,68.60,93.71,48.22,22.26,37.98,78.89,25.06,192.17,62.71,26.47,15.20,56.63,35.55,45.74,100.40,73.92,120.31,152.23,9.71,45.18,192.17,18.79,4.80,48.76,68.38
,3/4/2021,190.78,203.86,339.66,202.87,93.99,230.03,111.30,288.85,227.87,40.35,189.68,98.13,"2,042.93",26.64,52.19,172.57,63.00,112.25,316.60,99.26,123.56,948.09,8.66,53.05,82.28,171.27,"134,665.47",50.07,106.78,168.87,"1,171.13",66.14,85.61,144.17,193.69,85.98,41.18,43.16,227.36,14.57,265.44,77.30,90.03,96.92,39.30,51.68,783.18,42.98,359.46,108.11,62.07,50.01,527.98,229.55,117.99,50.28,69.63,76.63,66.88,47.05,38.23,2.92,226.05,39.74,29.54,23.68,126.47,49.06,48.25,145.51,12.11,"6,280.42",192.29,47.77,161.38,83.45,79.36,23.26,3.58,47.79,146.40,69.91,12.51,98.30,54.41,173.97,117.61,106.83,66.51,90.69,48.89,21.42,37.41,77.56,25.00,190.78,61.50,25.63,15.08,55.78,36.02,44.31,98.32,72.30,114.91,147.58,10.24,45.25,190.78,18.21,4.79,47.89,68.75
